Status,Player,Pos,Player_ID,url,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,OBPM,DPM,BPM,FG%,AVG_DIST_FGA,%FGA_2P,%FGA_0-3ft,%FGA_3-10ft,%FGA_10-16ft,%FGA_16ft<3,%FGA_3P,2P%,0-3_FG%,3-10_FG%,10-16_FG%,16<3_FG%,3P%,%ASTd_2P,%FGA_DUNK,%ASTd_3P,%_CORNER3PA,3P%_CORNER3
Inactive,Grant Jerrett,PF,jerregr01,file:///Users/alexcheng/Downloads/us.sitesucker.mac.sitesucker/www.basketball-reference.com/players/j/jerregr01.html,8,51,1.5,0.303,0.577,0.038,4.4,15.2,9.9,9.6,2.1,3.1,10.2,25.4,-6.8,-1.5,-8.4,0.269,18,0.423,0.038,0.231,0.038,0.115,0.577,0.545,1,0.667,1,0,0.067,0.5,0,1,0.267,0
Active,Greg Monroe,C,monrogr01,file:///Users/alexcheng/Downloads/us.sitesucker.mac.sitesucker/www.basketball-reference.com/players/m/monrogr01.html,511,15310,20.2,0.551,0.002,0.367,11.2,23,17,12.9,2,1.7,13.3,22.3,1,1.1,2.1,0.511,4.4,0.998,0.569,0.296,0.053,0.079,0.002,0.512,0.618,0.38,0.376,0.333,0,0.536,0.038,0,0.1,0
Inactive,Greg Smith,PF,smithgr02,file:///Users/alexcheng/Downloads/us.sitesucker.mac.sitesucker/www.basketball-reference.com/players/s/smithgr02.html,149,1834,13.8,0.623,0.003,0.485,10.3,19.8,15.1,3.4,0.9,2.5,12,13,-1.2,-0.2,-1.4,0.617,2.6,0.997,0.739,0.251,0.003,0.005,0.003,0.618,0.701,0.384,0,0.5,0,0.737,0.246,0,0,0
Inactive,Greg Stiemsma,C,stiemgr01,file:///Users/alexcheng/Downloads/us.sitesucker.mac.sitesucker/www.basketball-reference.com/players/s/stiemgr01.html,203,3048,11,0.54,0.002,0.276,7.2,18.7,12.9,4.8,2,6,19.4,11,-3.5,4.3,0.7,0.509,8.6,0.998,0.442,0.138,0.115,0.302,0.002,0.509,0.641,0.342,0.426,0.425,0,0.851,0.106,0,0,0
Active,Greivis Vasquez,PG,vasqugr01,file:///Users/alexcheng/Downloads/us.sitesucker.mac.sitesucker/www.basketball-reference.com/players/v/vasqugr01.html,401,9520,13.7,0.509,0.358,0.157,1.5,11.1,6.3,33.5,1.3,0.3,17.6,20.6,0.6,-2.1,-1.5,0.418,14.5,0.642,0.153,0.291,0.083,0.114,0.358,0.456,0.585,0.404,0.442,0.43,0.349,0.24,0.002,0.784,0.123,0.386
Active,Harrison Barnes,PF,barneha02,file:///Users/alexcheng/Downloads/us.sitesucker.mac.sitesucker/www.basketball-reference.com/players/b/barneha02.html,363,10629,12.7,0.536,0.262,0.238,4.1,13.6,8.9,7.5,1.3,0.6,8.9,18.2,-0.8,-0.1,-0.9,0.454,13,0.738,0.243,0.177,0.133,0.185,0.262,0.484,0.663,0.41,0.366,0.407,0.368,0.532,0.077,0.962,0.401,0.391
Active,Hassan Whiteside,C,whiteha01,file:///Users/alexcheng/Downloads/us.sitesucker.mac.sitesucker/www.basketball-reference.com/players/w/whiteha01.html,192,5090,24.2,0.603,0,0.417,13.3,33.7,23.6,2.4,1.1,8,12.9,21.3,-1.8,2,0.2,0.591,4.9,1,0.479,0.351,0.103,0.064,0,0.591,0.757,0.452,0.411,0.407,0,0.619,0.207,0,0,0
Inactive,Hedo Turkoglu,SF,turkohe01,file:///Users/alexcheng/Downloads/us.sitesucker.mac.sitesucker/www.basketball-reference.com/players/t/turkohe01.html,997,26695,14.3,0.54,0.359,0.293,2.8,13.9,8.5,17.3,1.5,0.8,13.4,20.1,0.9,0.3,1.2,0.426,15.5,0.641,0.225,0.085,0.119,0.212,0.359,0.45,0.568,0.34,0.416,0.387,0.384,0.365,0.019,0.827,0.179,0.428
Active,Henry Ellenson,PF,ellenhe01,file:///Users/alexcheng/Downloads/us.sitesucker.mac.sitesucker/www.basketball-reference.com/players/e/ellenhe01.html,14,56,6,0.448,0.609,0.043,3.9,20.2,11.9,10.5,0,0,17.6,22.7,-4.9,-2.6,-7.5,0.348,19.3,0.391,0.13,0.043,0.043,0.174,0.609,0.444,1,0,0,0.25,0.286,0.75,0,1,0.214,0
Inactive,Henry Sims,C,simshe01,file:///Users/alexcheng/Downloads/us.sitesucker.mac.sitesucker/www.basketball-reference.com/players/s/simshe01.html,135,2542,15,0.525,0.027,0.336,10.2,18.9,14.4,9.7,1.5,2,13.5,19.4,-2.5,-0.1,-2.6,0.471,9.1,0.973,0.355,0.208,0.172,0.237,0.027,0.479,0.595,0.416,0.408,0.414,0.174,0.682,0.033,1,0.217,0
Inactive,Henry Walker,SF,walkebi01,file:///Users/alexcheng/Downloads/us.sitesucker.mac.sitesucker/www.basketball-reference.com/players/w/walkebi01.html,181,3016,10.8,0.578,0.595,0.178,2.1,13.3,7.7,8,1.6,0.7,13.2,16.2,-0.2,-1.1,-1.3,0.446,17.2,0.405,0.225,0.081,0.024,0.072,0.595,0.56,0.723,0.329,0.238,0.435,0.369,0.628,0.079,0.974,0.206,0.34
Active,Hollis Thompson,SG,thompho01,file:///Users/alexcheng/Downloads/us.sitesucker.mac.sitesucker/www.basketball-reference.com/players/t/thompho01.html,257,6238,9.7,0.537,0.522,0.159,3.3,10.9,7,7.3,1.3,0.9,10.1,14.5,-1.4,-1.3,-2.7,0.417,16.8,0.478,0.197,0.112,0.061,0.108,0.522,0.447,0.601,0.327,0.43,0.302,0.389,0.661,0.015,0.972,0.273,0.442
Active,Ian Clark,SG,clarkia01,file:///Users/alexcheng/Downloads/us.sitesucker.mac.sitesucker/www.basketball-reference.com/players/c/clarkia01.html,171,1678,11.7,0.546,0.432,0.151,2.2,9.1,5.8,13.1,1.8,1.1,13.5,19.1,-1.2,-1.3,-2.6,0.442,15.4,0.568,0.22,0.134,0.111,0.103,0.432,0.497,0.626,0.375,0.424,0.459,0.37,0.607,0.003,0.947,0.311,0.35
Active,Ian Mahinmi,C,mahinia01,file:///Users/alexcheng/Downloads/us.sitesucker.mac.sitesucker/www.basketball-reference.com/players/m/mahinia01.html,443,7414,12.9,0.564,0.004,0.592,9.7,18.9,14.4,4.4,1.6,3.3,16.8,14.7,-2.7,2.3,-0.4,0.535,5.4,0.996,0.568,0.232,0.059,0.137,0.004,0.537,0.662,0.416,0.33,0.312,0,0.698,0.15,0,0,0
Active,Iman Shumpert,SG,shumpim01,file:///Users/alexcheng/Downloads/us.sitesucker.mac.sitesucker/www.basketball-reference.com/players/s/shumpim01.html,346,8844,10.3,0.499,0.436,0.17,3.5,12.3,7.9,11.7,2.5,0.7,14.2,15.4,-0.8,0.9,0,0.397,16.4,0.564,0.22,0.074,0.068,0.201,0.436,0.436,0.567,0.225,0.307,0.416,0.345,0.371,0.046,0.898,0.4,0.364
Active,Isaiah Canaan,SG,canaais01,file:///Users/alexcheng/Downloads/us.sitesucker.mac.sitesucker/www.basketball-reference.com/players/c/canaais01.html,179,3728,10.9,0.524,0.647,0.222,1.5,8.4,4.9,12.9,1.5,0.4,11.5,19.6,-0.1,-2.6,-2.7,0.369,18.8,0.353,0.15,0.093,0.041,0.07,0.647,0.396,0.488,0.36,0.291,0.309,0.354,0.344,0.001,0.693,0.204,0.371
Active,Isaiah Thomas,PG,thomais02,file:///Users/alexcheng/Downloads/us.sitesucker.mac.sitesucker/www.basketball-reference.com/players/t/thomais02.html,418,12475,20.9,0.582,0.377,0.391,2,7.6,4.8,29.7,1.6,0.2,12.5,26.9,5.1,-2.8,2.3,0.443,13.9,0.623,0.269,0.157,0.094,0.104,0.377,0.488,0.617,0.361,0.425,0.402,0.367,0.299,0,0.642,0.156,0.405
Active,Isaiah Whitehead,PG,whiteis01,file:///Users/alexcheng/Downloads/us.sitesucker.mac.sitesucker/www.basketball-reference.com/players/w/whiteis01.html,48,1048,6.9,0.469,0.267,0.189,1.6,10,5.8,20.2,1.2,1.7,21,18.6,-5,-0.8,-5.8,0.387,11.6,0.733,0.387,0.168,0.051,0.129,0.267,0.414,0.488,0.357,0.353,0.302,0.315,0.317,0.015,0.821,0.124,0.455
Active,Ish Smith,PG,smithis01,file:///Users/alexcheng/Downloads/us.sitesucker.mac.sitesucker/www.basketball-reference.com/players/s/smithis01.html,380,6619,12.8,0.449,0.151,0.155,2.1,12,7,33.1,2,0.9,15.6,20.6,-2.1,-0.6,-2.7,0.408,10.2,0.849,0.327,0.25,0.107,0.164,0.151,0.429,0.54,0.364,0.363,0.349,0.288,0.174,0.007,0.679,0.166,0.279
Active,Ivica Zubac,C,zubaciv01,file:///Users/alexcheng/Downloads/us.sitesucker.mac.sitesucker/www.basketball-reference.com/players/z/zubaciv01.html,23,305,16.2,0.534,0,0.209,9.6,22.8,16,6.4,0.8,4.8,12.5,20.1,-3.7,-0.1,-3.7,0.504,5,1,0.461,0.409,0.061,0.061,0,0.504,0.491,0.511,0.429,0.714,0,0.776,0.096,0,0,0
Active,J.J. Barea,PG,bareajo01,file:///Users/alexcheng/Downloads/us.sitesucker.mac.sitesucker/www.basketball-reference.com/players/b/bareajo01.html,678,13155,14,0.513,0.329,0.182,1.8,10,5.9,30.2,1,0.1,14.7,22.9,0.4,-2.2,-1.8,0.423,13.1,0.671,0.295,0.172,0.089,0.115,0.329,0.459,0.555,0.355,0.42,0.396,0.351,0.161,0,0.56,0.134,0.377
Inactive,J.J. Hickson,C,hicksjj01,file:///Users/alexcheng/Downloads/us.sitesucker.mac.sitesucker/www.basketball-reference.com/players/h/hicksjj01.html,534,11925,16.1,0.534,0.005,0.393,11,23.7,17.3,6.4,1.2,2,14,20.8,-2.2,-0.1,-2.3,0.505,6,0.995,0.525,0.221,0.118,0.13,0.005,0.508,0.657,0.357,0.331,0.323,0,0.681,0.165,0,0.19,0
Inactive,J.J. O'Brien,SF,obriejj01,file:///Users/alexcheng/Downloads/us.sitesucker.mac.sitesucker/www.basketball-reference.com/players/o/obriejj01.html,2,6,1.3,0,0,0,0,19.4,9.7,0,8.8,0,0,7.7,-10.2,5.5,-4.7,0,9,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Active,J.J. Redick,SG,redicjj01,file:///Users/alexcheng/Downloads/us.sitesucker.mac.sitesucker/www.basketball-reference.com/players/r/redicjj01.html,666,16495,14.8,0.596,0.495,0.258,0.9,7.7,4.4,12.2,1,0.2,9.6,20.1,2.1,-2.1,0.1,0.447,19.1,0.505,0.109,0.055,0.061,0.279,0.495,0.48,0.619,0.407,0.402,0.457,0.413,0.714,0,0.909,0.206,0.471
Active,J.R. Smith,SG,smithjr01,file:///Users/alexcheng/Downloads/us.sitesucker.mac.sitesucker/www.basketball-reference.com/players/s/smithjr01.html,860,23150,14.7,0.538,0.481,0.2,2.3,11.5,6.9,13.7,2,0.6,10.4,22.7,1.6,-1.2,0.5,0.421,17.7,0.519,0.18,0.081,0.059,0.2,0.481,0.465,0.606,0.356,0.351,0.416,0.375,0.361,0.041,0.858,0.17,0.402
Inactive,Jabari Brown,SG,brownja01,file:///Users/alexcheng/Downloads/us.sitesucker.mac.sitesucker/www.basketball-reference.com/players/b/brownja01.html,19,568,11,0.547,0.365,0.5,0.6,6.7,3.5,11,1.1,0.3,13.4,18.8,-0.8,-3,-3.8,0.412,14.6,0.635,0.276,0.112,0.094,0.153,0.365,0.435,0.553,0.316,0.313,0.385,0.371,0.638,0.024,0.913,0.145,0.333
Active,Jabari Parker,PF,parkeja01,file:///Users/alexcheng/Downloads/us.sitesucker.mac.sitesucker/www.basketball-reference.com/players/p/parkeja01.html,152,4874,16.2,0.546,0.116,0.259,6,13.8,9.9,10.8,1.6,1,10.4,22.7,-0.1,-1.3,-1.3,0.491,9,0.884,0.437,0.156,0.111,0.18,0.116,0.511,0.671,0.341,0.374,0.354,0.341,0.648,0.142,0.949,0.341,0.397
Inactive,Jack Cooley,PF,cooleja01,file:///Users/alexcheng/Downloads/us.sitesucker.mac.sitesucker/www.basketball-reference.com/players/c/cooleja01.html,16,87,11.4,0.432,0,0.955,13.3,19.8,16.6,1.8,3.7,2.8,8.8,18,-4.4,0.4,-4,0.409,6.5,1,0.455,0.318,0.045,0.182,0,0.409,0.6,0.286,0,0.25,0,0.667,0,0,0,0
Active,Jae Crowder,SF,crowdja01,file:///Users/alexcheng/Downloads/us.sitesucker.mac.sitesucker/www.basketball-reference.com/players/c/crowdja01.html,358,8089,13.8,0.553,0.472,0.254,3.4,14.2,8.8,8.9,2.3,1.1,8.9,16.5,0.7,0.6,1.3,0.434,16.2,0.528,0.243,0.067,0.06,0.157,0.472,0.516,0.697,0.304,0.38,0.378,0.342,0.693,0.024,0.95,0.257,0.407
Active,Jahlil Okafor,C,okafoja01,file:///Users/alexcheng/Downloads/us.sitesucker.mac.sitesucker/www.basketball-reference.com/players/o/okafoja01.html,92,2487,16.2,0.536,0.005,0.284,7.9,16.8,12.2,8.2,0.7,3.2,12.4,25.7,-2.8,-0.9,-3.7,0.509,6.2,0.995,0.393,0.349,0.184,0.071,0.005,0.511,0.685,0.443,0.356,0.275,0.167,0.408,0.053,1,0.167,0
Inactive,JaKarr Sampson,SF,sampsja02,file:///Users/alexcheng/Downloads/us.sitesucker.mac.sitesucker/www.basketball-reference.com/players/s/sampsja02.html,147,2291,8.8,0.501,0.287,0.326,3.7,13.4,8.4,9.1,1.3,2,16.1,17.2,-4.3,-0.6,-4.9,0.431,10.1,0.713,0.407,0.22,0.051,0.036,0.287,0.51,0.652,0.336,0.294,0.25,0.237,0.519,0.09,0.933,0.389,0.216
Active,Jake Layman,SF,laymaja01,file:///Users/alexcheng/Downloads/us.sitesucker.mac.sitesucker/www.basketball-reference.com/players/l/laymaja01.html,25,155,7.2,0.454,0.684,0.228,1.4,8.7,5,6.6,1.9,1,8.7,19.4,-3,-3.1,-6,0.333,20.5,0.316,0.088,0.088,0.018,0.123,0.684,0.5,0.8,0.4,1,0.286,0.256,0.667,0.018,1,0.179,0.429
Active,Jakob Poeltl,C,poeltja01,file:///Users/alexcheng/Downloads/us.sitesucker.mac.sitesucker/www.basketball-reference.com/players/p/poeltja01.html,32,345,10.1,0.526,0,0.483,13.3,15.9,14.6,3.6,1.6,2.3,16.6,10.9,-1.8,0.7,-1.1,0.5,2.6,1,0.759,0.19,0.034,0.017,0,0.5,0.5,0.545,0.5,0,0,0.724,0.155,0,0,0
Inactive,Jamaal Franklin,SG,frankja01,file:///Users/alexcheng/Downloads/us.sitesucker.mac.sitesucker/www.basketball-reference.com/players/f/frankja01.html,24,174,4.7,0.501,0.317,0.049,3.3,13.6,8.4,7.5,1.2,1.4,25.1,14.7,-5.1,-0.2,-5.4,0.415,14.9,0.683,0.293,0.049,0.073,0.268,0.317,0.393,0.583,0,0,0.364,0.462,0.636,0.024,1,0.154,1
Active,Jamal Crawford,SG,crawfja01,file:///Users/alexcheng/Downloads/us.sitesucker.mac.sitesucker/www.basketball-reference.com/players/c/crawfja01.html,1157,35505,15.4,0.529,0.383,0.266,1.4,7.4,4.4,19.7,1.6,0.5,11.8,24.2,1.5,-2.3,-0.8,0.41,17,0.617,0.138,0.11,0.111,0.257,0.383,0.448,0.552,0.417,0.408,0.422,0.349,0.294,0.007,0.757,0.26,0.384
Active,Jamal Murray,SG,murraja01,file:///Users/alexcheng/Downloads/us.sitesucker.mac.sitesucker/www.basketball-reference.com/players/m/murraja01.html,57,1134,11,0.505,0.485,0.178,3.2,10.9,7,12.9,1.2,1.3,12.9,21,-0.9,-2.3,-3.2,0.388,16.6,0.515,0.215,0.099,0.088,0.116,0.485,0.447,0.592,0.422,0.3,0.302,0.326,0.495,0.02,0.736,0.244,0.407
Active,Jameer Nelson,PG,nelsoja01,file:///Users/alexcheng/Downloads/us.sitesucker.mac.sitesucker/www.basketball-reference.com/players/n/nelsoja01.html,811,23006,14.8,0.533,0.354,0.175,2.1,10,6.1,30.6,1.7,0.2,16.2,21.2,1.4,-1.2,0.3,0.437,15.4,0.646,0.247,0.085,0.074,0.239,0.354,0.475,0.589,0.388,0.378,0.417,0.369,0.205,0,0.647,0.151,0.417
Inactive,James Anderson,SG,anderja01,file:///Users/alexcheng/Downloads/us.sitesucker.mac.sitesucker/www.basketball-reference.com/players/a/anderja01.html,247,4320,9.9,0.516,0.479,0.183,2.7,11.7,7.1,10,1.4,1,13.5,16,-1.8,-1,-2.8,0.411,15.1,0.521,0.294,0.106,0.049,0.073,0.479,0.495,0.627,0.348,0.29,0.312,0.321,0.641,0.053,0.913,0.298,0.368
Active,James Ennis,SF,ennisja01,file:///Users/alexcheng/Downloads/us.sitesucker.mac.sitesucker/www.basketball-reference.com/players/e/ennisja01.html,128,2498,12.2,0.582,0.427,0.352,6,12.8,9.4,7.1,1.6,1.3,13.2,14.7,-0.1,0.2,0.1,0.449,13.3,0.573,0.385,0.09,0.017,0.081,0.427,0.493,0.599,0.259,0.4,0.265,0.389,0.618,0.08,0.92,0.385,0.424
Active,James Harden,PG,hardeja01,file:///Users/alexcheng/Downloads/us.sitesucker.mac.sitesucker/www.basketball-reference.com/players/h/hardeja01.html,593,19894,22.8,0.606,0.415,0.546,2.6,13.7,8.2,28.3,2.2,1,15.4,27.8,5.7,0.1,5.8,0.442,14.6,0.585,0.283,0.117,0.068,0.117,0.415,0.497,0.635,0.327,0.414,0.381,0.365,0.22,0.032,0.579,0.096,0.382
Active,James Johnson,PF,johnsja01,file:///Users/alexcheng/Downloads/us.sitesucker.mac.sitesucker/www.basketball-reference.com/players/j/johnsja01.html,450,8651,14.5,0.537,0.199,0.268,5.2,14.9,10.1,14.2,2,4,16.9,19,-1.1,2.2,1.1,0.478,10,0.801,0.437,0.165,0.053,0.145,0.199,0.524,0.649,0.414,0.408,0.315,0.293,0.438,0.098,0.949,0.391,0.344
Active,James Jones,SF,jonesja02,file:///Users/alexcheng/Downloads/us.sitesucker.mac.sitesucker/www.basketball-reference.com/players/j/jonesja02.html,697,10959,11.3,0.567,0.645,0.211,2.5,10.7,6.7,4.9,1.1,1.5,6.6,14.6,0.4,-0.9,-0.5,0.401,21.4,0.355,0.048,0.019,0.056,0.233,0.645,0.4,0.542,0.286,0.394,0.382,0.402,0.732,0.007,0.975,0.385,0.453
Active,James Michael McAdoo,PF,mcadoja01,file:///Users/alexcheng/Downloads/us.sitesucker.mac.sitesucker/www.basketball-reference.com/players/m/mcadoja01.html,86,672,14.7,0.56,0.025,0.457,10.2,12.5,11.5,6.4,1.7,3.9,12.6,17.4,-2,0.8,-1.2,0.548,4.1,0.975,0.635,0.218,0.056,0.066,0.025,0.557,0.688,0.186,0.727,0.385,0.2,0.822,0.254,1,0.2,0
Active,James Young,SG,youngja01,file:///Users/alexcheng/Downloads/us.sitesucker.mac.sitesucker/www.basketball-reference.com/players/y/youngja01.html,80,685,8.1,0.478,0.624,0.221,3,11.4,7.2,5.3,1.4,0.5,5.7,13.4,-2.3,-1.4,-3.7,0.376,19.3,0.376,0.133,0.066,0.05,0.127,0.624,0.529,0.75,0.5,0.333,0.391,0.283,0.806,0.022,0.969,0.274,0.194
Active,JaMychal Green,PF,greenja01,file:///Users/alexcheng/Downloads/us.sitesucker.mac.sitesucker/www.basketball-reference.com/players/g/greenja01.html,158,3209,13.8,0.552,0.171,0.301,9.7,20,14.7,7.1,1.4,1.9,14,17,-1.1,0.7,-0.4,0.479,9.7,0.829,0.469,0.11,0.06,0.19,0.171,0.507,0.588,0.366,0.418,0.414,0.344,0.629,0.121,0.981,0.58,0.363
Inactive,Jannero Pargo,PG,pargoja01,file:///Users/alexcheng/Downloads/us.sitesucker.mac.sitesucker/www.basketball-reference.com/players/p/pargoja01.html,499,7449,11.8,0.481,0.358,0.118,1.7,9.1,5.4,22.5,1.8,0.3,14.5,23.7,-1.3,-1.9,-3.2,0.391,18.2,0.642,0.107,0.046,0.106,0.382,0.358,0.411,0.481,0.34,0.368,0.411,0.356,0.376,0,0.773,0.221,0.399
Inactive,Jared Cunningham,SG,cunnija01,file:///Users/alexcheng/Downloads/us.sitesucker.mac.sitesucker/www.basketball-reference.com/players/c/cunnija01.html,84,605,6.8,0.467,0.358,0.497,1.1,9.3,5.2,9.3,1.8,0.3,13.2,18.1,-4.1,-1.8,-5.9,0.347,13.1,0.642,0.335,0.127,0.029,0.15,0.358,0.369,0.534,0.136,0.2,0.231,0.306,0.707,0.075,1,0.468,0.414
Active,Jared Dudley,PF,dudleja01,file:///Users/alexcheng/Downloads/us.sitesucker.mac.sitesucker/www.basketball-reference.com/players/d/dudleja01.html,716,17232,13.3,0.58,0.407,0.253,5,11.1,8,9.9,1.8,0.6,11.3,15,1.3,0,1.3,0.47,16.1,0.593,0.222,0.064,0.073,0.234,0.407,0.518,0.65,0.351,0.432,0.465,0.401,0.718,0.008,0.996,0.354,0.412
Active,Jared Sullinger,PF,sullija01,file:///Users/alexcheng/Downloads/us.sitesucker.mac.sitesucker/www.basketball-reference.com/players/s/sullija01.html,269,6532,16.2,0.493,0.193,0.21,11.5,22.7,17,12,1.4,1.9,10.2,22,-0.3,0.8,0.5,0.436,11.4,0.807,0.305,0.223,0.096,0.182,0.193,0.476,0.611,0.385,0.363,0.42,0.272,0.54,0.019,0.986,0.068,0.343
Inactive,Jarell Eddie,SF,eddieja01,file:///Users/alexcheng/Downloads/us.sitesucker.mac.sitesucker/www.basketball-reference.com/players/e/eddieja01.html,26,147,11,0.46,0.723,0.123,1.5,16.3,8.8,5,1.7,0.6,1.4,20.7,-1.5,-3.2,-4.7,0.308,22.1,0.277,0.046,0.077,0.031,0.123,0.723,0.278,0,0.2,0,0.5,0.319,0.8,0,0.933,0.213,0.3
Active,Jarell Martin,PF,martija01,file:///Users/alexcheng/Downloads/us.sitesucker.mac.sitesucker/www.basketball-reference.com/players/m/martija01.html,67,918,10.4,0.499,0.108,0.423,9.1,21.1,14.9,3.8,1.3,1.5,13,17.4,-4.3,-1,-5.3,0.415,9,0.892,0.488,0.131,0.081,0.192,0.108,0.427,0.488,0.294,0.571,0.3,0.321,0.606,0.077,1,0.536,0.467
Active,Jarnell Stokes,PF,stokeja01,file:///Users/alexcheng/Downloads/us.sitesucker.mac.sitesucker/www.basketball-reference.com/players/s/stokeja01.html,28,151,19.4,0.587,0,0.744,13.6,16.6,15.1,7.4,2.4,2.7,10.9,19.4,0.4,0.6,1,0.581,4.2,1,0.628,0.233,0.07,0.07,0,0.581,0.704,0.4,0.667,0,0,0.6,0.093,0,0,0
Inactive,Jarrett Jack,PG,jackja01,file:///Users/alexcheng/Downloads/us.sitesucker.mac.sitesucker/www.basketball-reference.com/players/j/jackja01.html,803,22559,14.3,0.54,0.238,0.31,1.3,10.5,5.9,25.7,1.5,0.4,16.3,19.9,0.3,-1.3,-1,0.44,14.3,0.762,0.178,0.173,0.146,0.265,0.238,0.47,0.582,0.452,0.428,0.43,0.346,0.219,0.002,0.802,0.278,0.395
Inactive,Jason Maxiell,PF,maxieja01,file:///Users/alexcheng/Downloads/us.sitesucker.mac.sitesucker/www.basketball-reference.com/players/m/maxieja01.html,618,11379,13,0.518,0.002,0.43,10.6,16.3,13.4,3.8,1.1,3.4,12.7,15.7,-2.5,0.6,-2,0.495,7.8,0.998,0.425,0.172,0.195,0.207,0.002,0.496,0.637,0.47,0.376,0.341,0,0.681,0.179,0,0,0
Inactive,Jason Richardson,SG,richaja01,file:///Users/alexcheng/Downloads/us.sitesucker.mac.sitesucker/www.basketball-reference.com/players/r/richaja01.html,857,29241,16.3,0.528,0.343,0.214,3.9,12.4,8.1,13.7,1.8,0.9,9.8,23.4,2,-0.7,1.3,0.438,14.1,0.657,0.263,0.124,0.087,0.184,0.343,0.474,0.651,0.363,0.336,0.36,0.37,0.512,0.059,0.877,0.271,0.399
Active,Jason Smith,C,smithja02,file:///Users/alexcheng/Downloads/us.sitesucker.mac.sitesucker/www.basketball-reference.com/players/s/smithja02.html,542,9196,12.9,0.513,0.045,0.211,7.7,16.3,12,7.4,1.1,3.3,12.1,19,-2.7,0,-2.7,0.471,13.2,0.955,0.208,0.099,0.158,0.49,0.045,0.478,0.62,0.356,0.45,0.452,0.321,0.809,0.044,1,0.628,0.384
Active,Jason Terry,SG,terryja01,file:///Users/alexcheng/Downloads/us.sitesucker.mac.sitesucker/www.basketball-reference.com/players/t/terryja01.html,1332,40659,16.5,0.554,0.38,0.212,1.4,7.4,4.5,22.5,2,0.5,12.4,21.5,2.7,-1.4,1.3,0.445,16.6,0.615,0.141,0.094,0.145,0.235,0.385,0.485,0.591,0.415,0.45,0.471,0.382,0.389,0.007,0.824,0.289,0.418
Inactive,Jason Thompson,PF,thompja02,file:///Users/alexcheng/Downloads/us.sitesucker.mac.sitesucker/www.basketball-reference.com/players/t/thompja02.html,588,14819,13.5,0.53,0.01,0.351,9.6,20.3,14.9,6.8,1,2.1,13.2,16.9,-1.7,0.1,-1.7,0.496,7.7,0.99,0.377,0.313,0.104,0.196,0.01,0.5,0.648,0.425,0.381,0.398,0.143,0.647,0.097,1,0.071,0.333
Active,JaVale McGee,C,mcgeeja01,file:///Users/alexcheng/Downloads/us.sitesucker.mac.sitesucker/www.basketball-reference.com/players/m/mcgeeja01.html,468,8476,18.6,0.566,0.004,0.353,11.8,20.4,16.1,3,1.1,6.8,12.5,19.6,-1.9,1,-0.8,0.552,4,0.996,0.611,0.268,0.084,0.033,0.004,0.554,0.689,0.36,0.286,0.305,0.1,0.644,0.297,1,0,0
Active,Jaylen Brown,SF,brownja02,file:///Users/alexcheng/Downloads/us.sitesucker.mac.sitesucker/www.basketball-reference.com/players/b/brownja02.html,53,821,9.6,0.514,0.271,0.337,3.8,14.8,9.3,6.1,1.3,1.3,11.2,18,-3.8,-1.2,-5,0.427,10.4,0.729,0.435,0.161,0.075,0.059,0.271,0.473,0.595,0.341,0.263,0.2,0.304,0.636,0.067,0.952,0.304,0.429
Inactive,Jeff Adrien,PF,adrieje01,file:///Users/alexcheng/Downloads/us.sitesucker.mac.sitesucker/www.basketball-reference.com/players/a/adrieje01.html,153,2148,15,0.518,0.004,0.517,11.5,23.9,17.5,7.5,1.2,2.9,11.7,16.3,-2.4,-0.1,-2.5,0.474,6.5,0.996,0.492,0.232,0.113,0.16,0.004,0.476,0.58,0.38,0.365,0.371,0,0.64,0.092,0,0,0
Inactive,Jeff Ayres,C,pendeje02,file:///Users/alexcheng/Downloads/us.sitesucker.mac.sitesucker/www.basketball-reference.com/players/p/pendeje02.html,237,2322,12.4,0.591,0.01,0.283,9.9,21,15.5,6.3,0.8,2.1,18.4,14.1,-2.3,0.9,-1.4,0.553,6.7,0.99,0.518,0.179,0.123,0.17,0.01,0.554,0.691,0.366,0.531,0.352,0.4,0.779,0.2,1,0.4,0.5
Active,Jeff Green,SF,greenje02,file:///Users/alexcheng/Downloads/us.sitesucker.mac.sitesucker/www.basketball-reference.com/players/g/greenje02.html,693,21680,13.1,0.527,0.264,0.288,3.6,13.7,8.6,8.5,1.3,1.4,11.2,20.9,-0.9,-0.4,-1.3,0.435,12.4,0.736,0.296,0.178,0.094,0.168,0.264,0.472,0.632,0.381,0.349,0.353,0.334,0.491,0.058,0.926,0.322,0.392
Active,Jeff Teague,PG,teaguje01,file:///Users/alexcheng/Downloads/us.sitesucker.mac.sitesucker/www.basketball-reference.com/players/t/teaguje01.html,575,15374,17.3,0.548,0.235,0.325,1.4,8.6,5,33.2,2.3,1,16.5,23.3,0.9,-0.8,0.1,0.448,10.8,0.765,0.34,0.231,0.092,0.103,0.235,0.477,0.59,0.387,0.411,0.363,0.354,0.193,0.021,0.653,0.098,0.389
