X1,X2,labels,Player,Status,Player_ID,ORtg,DRtg,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,OWS,DWS,WS,WS/48,OBPM,DPM,BPM,VORP
2.718124453,0.593336543,Offensive Centers,Kevon Looney,Active,looneke01,126,103,14.6,0.609,0.104,0.333,11.2,19.4,15.6,7.6,1.5,3,11.3,12.7,0.9,0.7,1.6,0.181,-0.5,1.4,0.9,0.3
2.718124453,0.593336543,Offensive Centers,Kevon Looney,Inactive,looneke01,126,103,14.6,0.609,0.104,0.333,11.2,19.4,15.6,7.6,1.5,3,11.3,12.7,0.9,0.7,1.6,0.181,-0.5,1.4,0.9,0.3
2.718124453,0.593336543,Offensive Centers,Kevon Looney,Active,looneke01,126,103,14.6,0.609,0.104,0.333,11.2,19.4,15.6,7.6,1.5,3,11.3,12.7,0.9,0.7,1.6,0.181,-0.5,1.4,0.9,0.3
2.718124453,0.593336543,Offensive Centers,Kevon Looney,Inactive,looneke01,126,103,14.6,0.609,0.104,0.333,11.2,19.4,15.6,7.6,1.5,3,11.3,12.7,0.9,0.7,1.6,0.181,-0.5,1.4,0.9,0.3
2.718124453,0.593336543,Offensive Centers,Kevon Looney,Active,looneke01,126,103,14.6,0.609,0.104,0.333,11.2,19.4,15.6,7.6,1.5,3,11.3,12.7,0.9,0.7,1.6,0.181,-0.5,1.4,0.9,0.3
2.718124453,0.593336543,Offensive Centers,Kevon Looney,Inactive,looneke01,126,103,14.6,0.609,0.104,0.333,11.2,19.4,15.6,7.6,1.5,3,11.3,12.7,0.9,0.7,1.6,0.181,-0.5,1.4,0.9,0.3
2.718124453,0.593336543,Offensive Centers,Kevon Looney,Active,looneke01,126,103,14.6,0.609,0.104,0.333,11.2,19.4,15.6,7.6,1.5,3,11.3,12.7,0.9,0.7,1.6,0.181,-0.5,1.4,0.9,0.3
2.718124453,0.593336543,Offensive Centers,Kevon Looney,Inactive,looneke01,126,103,14.6,0.609,0.104,0.333,11.2,19.4,15.6,7.6,1.5,3,11.3,12.7,0.9,0.7,1.6,0.181,-0.5,1.4,0.9,0.3
2.718124453,0.593336543,Offensive Centers,Kevon Looney,Active,looneke01,126,103,14.6,0.609,0.104,0.333,11.2,19.4,15.6,7.6,1.5,3,11.3,12.7,0.9,0.7,1.6,0.181,-0.5,1.4,0.9,0.3
2.718124453,0.593336543,Offensive Centers,Kevon Looney,Inactive,looneke01,126,103,14.6,0.609,0.104,0.333,11.2,19.4,15.6,7.6,1.5,3,11.3,12.7,0.9,0.7,1.6,0.181,-0.5,1.4,0.9,0.3
2.718124453,0.593336543,Offensive Centers,Kevon Looney,Active,looneke01,126,103,14.6,0.609,0.104,0.333,11.2,19.4,15.6,7.6,1.5,3,11.3,12.7,0.9,0.7,1.6,0.181,-0.5,1.4,0.9,0.3
2.718124453,0.593336543,Offensive Centers,Kevon Looney,Inactive,looneke01,126,103,14.6,0.609,0.104,0.333,11.2,19.4,15.6,7.6,1.5,3,11.3,12.7,0.9,0.7,1.6,0.181,-0.5,1.4,0.9,0.3
2.718124453,0.593336543,Offensive Centers,Kevon Looney,Active,looneke01,126,103,14.6,0.609,0.104,0.333,11.2,19.4,15.6,7.6,1.5,3,11.3,12.7,0.9,0.7,1.6,0.181,-0.5,1.4,0.9,0.3
2.718124453,0.593336543,Offensive Centers,Kevon Looney,Inactive,looneke01,126,103,14.6,0.609,0.104,0.333,11.2,19.4,15.6,7.6,1.5,3,11.3,12.7,0.9,0.7,1.6,0.181,-0.5,1.4,0.9,0.3
2.718124453,0.593336543,Offensive Centers,Kevon Looney,Active,looneke01,126,103,14.6,0.609,0.104,0.333,11.2,19.4,15.6,7.6,1.5,3,11.3,12.7,0.9,0.7,1.6,0.181,-0.5,1.4,0.9,0.3
2.718124453,0.593336543,Offensive Centers,Kevon Looney,Inactive,looneke01,126,103,14.6,0.609,0.104,0.333,11.2,19.4,15.6,7.6,1.5,3,11.3,12.7,0.9,0.7,1.6,0.181,-0.5,1.4,0.9,0.3
2.718124453,0.593336543,Offensive Centers,Kevon Looney,Active,looneke01,126,103,14.6,0.609,0.104,0.333,11.2,19.4,15.6,7.6,1.5,3,11.3,12.7,0.9,0.7,1.6,0.181,-0.5,1.4,0.9,0.3
2.718124453,0.593336543,Offensive Centers,Kevon Looney,Inactive,looneke01,126,103,14.6,0.609,0.104,0.333,11.2,19.4,15.6,7.6,1.5,3,11.3,12.7,0.9,0.7,1.6,0.181,-0.5,1.4,0.9,0.3
2.718124453,0.593336543,Offensive Centers,Kevon Looney,Active,looneke01,126,103,14.6,0.609,0.104,0.333,11.2,19.4,15.6,7.6,1.5,3,11.3,12.7,0.9,0.7,1.6,0.181,-0.5,1.4,0.9,0.3
2.718124453,0.593336543,Offensive Centers,Kevon Looney,Inactive,looneke01,126,103,14.6,0.609,0.104,0.333,11.2,19.4,15.6,7.6,1.5,3,11.3,12.7,0.9,0.7,1.6,0.181,-0.5,1.4,0.9,0.3
2.718124453,0.593336543,Offensive Centers,Kevon Looney,Active,looneke01,126,103,14.6,0.609,0.104,0.333,11.2,19.4,15.6,7.6,1.5,3,11.3,12.7,0.9,0.7,1.6,0.181,-0.5,1.4,0.9,0.3
2.718124453,0.593336543,Offensive Centers,Kevon Looney,Inactive,looneke01,126,103,14.6,0.609,0.104,0.333,11.2,19.4,15.6,7.6,1.5,3,11.3,12.7,0.9,0.7,1.6,0.181,-0.5,1.4,0.9,0.3
2.718124453,0.593336543,Offensive Centers,Kevon Looney,Active,looneke01,126,103,14.6,0.609,0.104,0.333,11.2,19.4,15.6,7.6,1.5,3,11.3,12.7,0.9,0.7,1.6,0.181,-0.5,1.4,0.9,0.3
2.718124453,0.593336543,Offensive Centers,Kevon Looney,Inactive,looneke01,126,103,14.6,0.609,0.104,0.333,11.2,19.4,15.6,7.6,1.5,3,11.3,12.7,0.9,0.7,1.6,0.181,-0.5,1.4,0.9,0.3
2.718124453,0.593336543,Offensive Centers,Kevon Looney,Active,looneke01,126,103,14.6,0.609,0.104,0.333,11.2,19.4,15.6,7.6,1.5,3,11.3,12.7,0.9,0.7,1.6,0.181,-0.5,1.4,0.9,0.3
2.718124453,0.593336543,Offensive Centers,Kevon Looney,Inactive,looneke01,126,103,14.6,0.609,0.104,0.333,11.2,19.4,15.6,7.6,1.5,3,11.3,12.7,0.9,0.7,1.6,0.181,-0.5,1.4,0.9,0.3
2.718124453,0.593336543,Offensive Centers,Kevon Looney,Active,looneke01,126,103,14.6,0.609,0.104,0.333,11.2,19.4,15.6,7.6,1.5,3,11.3,12.7,0.9,0.7,1.6,0.181,-0.5,1.4,0.9,0.3
2.718124453,0.593336543,Offensive Centers,Kevon Looney,Inactive,looneke01,126,103,14.6,0.609,0.104,0.333,11.2,19.4,15.6,7.6,1.5,3,11.3,12.7,0.9,0.7,1.6,0.181,-0.5,1.4,0.9,0.3
2.718124453,0.593336543,Offensive Centers,Kevon Looney,Active,looneke01,126,103,14.6,0.609,0.104,0.333,11.2,19.4,15.6,7.6,1.5,3,11.3,12.7,0.9,0.7,1.6,0.181,-0.5,1.4,0.9,0.3
2.718124453,0.593336543,Offensive Centers,Kevon Looney,Inactive,looneke01,126,103,14.6,0.609,0.104,0.333,11.2,19.4,15.6,7.6,1.5,3,11.3,12.7,0.9,0.7,1.6,0.181,-0.5,1.4,0.9,0.3
2.718124453,0.593336543,Offensive Centers,Kevon Looney,Active,looneke01,126,103,14.6,0.609,0.104,0.333,11.2,19.4,15.6,7.6,1.5,3,11.3,12.7,0.9,0.7,1.6,0.181,-0.5,1.4,0.9,0.3
2.718124453,0.593336543,Offensive Centers,Kevon Looney,Inactive,looneke01,126,103,14.6,0.609,0.104,0.333,11.2,19.4,15.6,7.6,1.5,3,11.3,12.7,0.9,0.7,1.6,0.181,-0.5,1.4,0.9,0.3
2.718124453,0.593336543,Offensive Centers,Kevon Looney,Active,looneke01,126,103,14.6,0.609,0.104,0.333,11.2,19.4,15.6,7.6,1.5,3,11.3,12.7,0.9,0.7,1.6,0.181,-0.5,1.4,0.9,0.3
2.718124453,0.593336543,Offensive Centers,Kevon Looney,Inactive,looneke01,126,103,14.6,0.609,0.104,0.333,11.2,19.4,15.6,7.6,1.5,3,11.3,12.7,0.9,0.7,1.6,0.181,-0.5,1.4,0.9,0.3
2.718124453,0.593336543,Offensive Centers,Kevon Looney,Active,looneke01,126,103,14.6,0.609,0.104,0.333,11.2,19.4,15.6,7.6,1.5,3,11.3,12.7,0.9,0.7,1.6,0.181,-0.5,1.4,0.9,0.3
2.718124453,0.593336543,Offensive Centers,Kevon Looney,Inactive,looneke01,126,103,14.6,0.609,0.104,0.333,11.2,19.4,15.6,7.6,1.5,3,11.3,12.7,0.9,0.7,1.6,0.181,-0.5,1.4,0.9,0.3
2.718124453,0.593336543,Offensive Centers,Kevon Looney,Active,looneke01,126,103,14.6,0.609,0.104,0.333,11.2,19.4,15.6,7.6,1.5,3,11.3,12.7,0.9,0.7,1.6,0.181,-0.5,1.4,0.9,0.3
2.718124453,0.593336543,Offensive Centers,Kevon Looney,Inactive,looneke01,126,103,14.6,0.609,0.104,0.333,11.2,19.4,15.6,7.6,1.5,3,11.3,12.7,0.9,0.7,1.6,0.181,-0.5,1.4,0.9,0.3
2.718124453,0.593336543,Offensive Centers,Kevon Looney,Active,looneke01,126,103,14.6,0.609,0.104,0.333,11.2,19.4,15.6,7.6,1.5,3,11.3,12.7,0.9,0.7,1.6,0.181,-0.5,1.4,0.9,0.3
2.718124453,0.593336543,Offensive Centers,Kevon Looney,Inactive,looneke01,126,103,14.6,0.609,0.104,0.333,11.2,19.4,15.6,7.6,1.5,3,11.3,12.7,0.9,0.7,1.6,0.181,-0.5,1.4,0.9,0.3
2.718124453,0.593336543,Offensive Centers,Kevon Looney,Active,looneke01,126,103,14.6,0.609,0.104,0.333,11.2,19.4,15.6,7.6,1.5,3,11.3,12.7,0.9,0.7,1.6,0.181,-0.5,1.4,0.9,0.3
2.718124453,0.593336543,Offensive Centers,Kevon Looney,Inactive,looneke01,126,103,14.6,0.609,0.104,0.333,11.2,19.4,15.6,7.6,1.5,3,11.3,12.7,0.9,0.7,1.6,0.181,-0.5,1.4,0.9,0.3
2.718124453,0.593336543,Offensive Centers,Kevon Looney,Active,looneke01,126,103,14.6,0.609,0.104,0.333,11.2,19.4,15.6,7.6,1.5,3,11.3,12.7,0.9,0.7,1.6,0.181,-0.5,1.4,0.9,0.3
2.718124453,0.593336543,Offensive Centers,Kevon Looney,Inactive,looneke01,126,103,14.6,0.609,0.104,0.333,11.2,19.4,15.6,7.6,1.5,3,11.3,12.7,0.9,0.7,1.6,0.181,-0.5,1.4,0.9,0.3
2.718124453,0.593336543,Offensive Centers,Kevon Looney,Active,looneke01,126,103,14.6,0.609,0.104,0.333,11.2,19.4,15.6,7.6,1.5,3,11.3,12.7,0.9,0.7,1.6,0.181,-0.5,1.4,0.9,0.3
2.718124453,0.593336543,Offensive Centers,Kevon Looney,Inactive,looneke01,126,103,14.6,0.609,0.104,0.333,11.2,19.4,15.6,7.6,1.5,3,11.3,12.7,0.9,0.7,1.6,0.181,-0.5,1.4,0.9,0.3
2.718124453,0.593336543,Offensive Centers,Kevon Looney,Active,looneke01,126,103,14.6,0.609,0.104,0.333,11.2,19.4,15.6,7.6,1.5,3,11.3,12.7,0.9,0.7,1.6,0.181,-0.5,1.4,0.9,0.3
2.718124453,0.593336543,Offensive Centers,Kevon Looney,Inactive,looneke01,126,103,14.6,0.609,0.104,0.333,11.2,19.4,15.6,7.6,1.5,3,11.3,12.7,0.9,0.7,1.6,0.181,-0.5,1.4,0.9,0.3
2.718124453,0.593336543,Offensive Centers,Kevon Looney,Active,looneke01,126,103,14.6,0.609,0.104,0.333,11.2,19.4,15.6,7.6,1.5,3,11.3,12.7,0.9,0.7,1.6,0.181,-0.5,1.4,0.9,0.3
2.718124453,0.593336543,Offensive Centers,Kevon Looney,Inactive,looneke01,126,103,14.6,0.609,0.104,0.333,11.2,19.4,15.6,7.6,1.5,3,11.3,12.7,0.9,0.7,1.6,0.181,-0.5,1.4,0.9,0.3
2.718124453,0.593336543,Offensive Centers,Kevon Looney,Active,looneke01,126,103,14.6,0.609,0.104,0.333,11.2,19.4,15.6,7.6,1.5,3,11.3,12.7,0.9,0.7,1.6,0.181,-0.5,1.4,0.9,0.3
2.718124453,0.593336543,Offensive Centers,Kevon Looney,Inactive,looneke01,126,103,14.6,0.609,0.104,0.333,11.2,19.4,15.6,7.6,1.5,3,11.3,12.7,0.9,0.7,1.6,0.181,-0.5,1.4,0.9,0.3
2.718124453,0.593336543,Offensive Centers,Kevon Looney,Active,looneke01,126,103,14.6,0.609,0.104,0.333,11.2,19.4,15.6,7.6,1.5,3,11.3,12.7,0.9,0.7,1.6,0.181,-0.5,1.4,0.9,0.3
2.718124453,0.593336543,Offensive Centers,Kevon Looney,Inactive,looneke01,126,103,14.6,0.609,0.104,0.333,11.2,19.4,15.6,7.6,1.5,3,11.3,12.7,0.9,0.7,1.6,0.181,-0.5,1.4,0.9,0.3
2.718124453,0.593336543,Offensive Centers,Kevon Looney,Active,looneke01,126,103,14.6,0.609,0.104,0.333,11.2,19.4,15.6,7.6,1.5,3,11.3,12.7,0.9,0.7,1.6,0.181,-0.5,1.4,0.9,0.3
2.718124453,0.593336543,Offensive Centers,Kevon Looney,Inactive,looneke01,126,103,14.6,0.609,0.104,0.333,11.2,19.4,15.6,7.6,1.5,3,11.3,12.7,0.9,0.7,1.6,0.181,-0.5,1.4,0.9,0.3
2.718124453,0.593336543,Offensive Centers,Kevon Looney,Active,looneke01,126,103,14.6,0.609,0.104,0.333,11.2,19.4,15.6,7.6,1.5,3,11.3,12.7,0.9,0.7,1.6,0.181,-0.5,1.4,0.9,0.3
2.718124453,0.593336543,Offensive Centers,Kevon Looney,Inactive,looneke01,126,103,14.6,0.609,0.104,0.333,11.2,19.4,15.6,7.6,1.5,3,11.3,12.7,0.9,0.7,1.6,0.181,-0.5,1.4,0.9,0.3
2.718124453,0.593336543,Offensive Centers,Kevon Looney,Active,looneke01,126,103,14.6,0.609,0.104,0.333,11.2,19.4,15.6,7.6,1.5,3,11.3,12.7,0.9,0.7,1.6,0.181,-0.5,1.4,0.9,0.3
2.718124453,0.593336543,Offensive Centers,Kevon Looney,Inactive,looneke01,126,103,14.6,0.609,0.104,0.333,11.2,19.4,15.6,7.6,1.5,3,11.3,12.7,0.9,0.7,1.6,0.181,-0.5,1.4,0.9,0.3
2.718124453,0.593336543,Offensive Centers,Kevon Looney,Active,looneke01,126,103,14.6,0.609,0.104,0.333,11.2,19.4,15.6,7.6,1.5,3,11.3,12.7,0.9,0.7,1.6,0.181,-0.5,1.4,0.9,0.3
2.718124453,0.593336543,Offensive Centers,Kevon Looney,Inactive,looneke01,126,103,14.6,0.609,0.104,0.333,11.2,19.4,15.6,7.6,1.5,3,11.3,12.7,0.9,0.7,1.6,0.181,-0.5,1.4,0.9,0.3
2.718124453,0.593336543,Offensive Centers,Kevon Looney,Active,looneke01,126,103,14.6,0.609,0.104,0.333,11.2,19.4,15.6,7.6,1.5,3,11.3,12.7,0.9,0.7,1.6,0.181,-0.5,1.4,0.9,0.3
2.718124453,0.593336543,Offensive Centers,Kevon Looney,Inactive,looneke01,126,103,14.6,0.609,0.104,0.333,11.2,19.4,15.6,7.6,1.5,3,11.3,12.7,0.9,0.7,1.6,0.181,-0.5,1.4,0.9,0.3
2.718124453,0.593336543,Offensive Centers,Kevon Looney,Active,looneke01,126,103,14.6,0.609,0.104,0.333,11.2,19.4,15.6,7.6,1.5,3,11.3,12.7,0.9,0.7,1.6,0.181,-0.5,1.4,0.9,0.3
2.718124453,0.593336543,Offensive Centers,Kevon Looney,Inactive,looneke01,126,103,14.6,0.609,0.104,0.333,11.2,19.4,15.6,7.6,1.5,3,11.3,12.7,0.9,0.7,1.6,0.181,-0.5,1.4,0.9,0.3
2.718124453,0.593336543,Offensive Centers,Kevon Looney,Active,looneke01,126,103,14.6,0.609,0.104,0.333,11.2,19.4,15.6,7.6,1.5,3,11.3,12.7,0.9,0.7,1.6,0.181,-0.5,1.4,0.9,0.3
2.718124453,0.593336543,Offensive Centers,Kevon Looney,Inactive,looneke01,126,103,14.6,0.609,0.104,0.333,11.2,19.4,15.6,7.6,1.5,3,11.3,12.7,0.9,0.7,1.6,0.181,-0.5,1.4,0.9,0.3
2.718124453,0.593336543,Offensive Centers,Kevon Looney,Active,looneke01,126,103,14.6,0.609,0.104,0.333,11.2,19.4,15.6,7.6,1.5,3,11.3,12.7,0.9,0.7,1.6,0.181,-0.5,1.4,0.9,0.3
2.718124453,0.593336543,Offensive Centers,Kevon Looney,Inactive,looneke01,126,103,14.6,0.609,0.104,0.333,11.2,19.4,15.6,7.6,1.5,3,11.3,12.7,0.9,0.7,1.6,0.181,-0.5,1.4,0.9,0.3
2.718124453,0.593336543,Offensive Centers,Kevon Looney,Active,looneke01,126,103,14.6,0.609,0.104,0.333,11.2,19.4,15.6,7.6,1.5,3,11.3,12.7,0.9,0.7,1.6,0.181,-0.5,1.4,0.9,0.3
2.718124453,0.593336543,Offensive Centers,Kevon Looney,Inactive,looneke01,126,103,14.6,0.609,0.104,0.333,11.2,19.4,15.6,7.6,1.5,3,11.3,12.7,0.9,0.7,1.6,0.181,-0.5,1.4,0.9,0.3
2.718124453,0.593336543,Offensive Centers,Kevon Looney,Active,looneke01,126,103,14.6,0.609,0.104,0.333,11.2,19.4,15.6,7.6,1.5,3,11.3,12.7,0.9,0.7,1.6,0.181,-0.5,1.4,0.9,0.3
2.718124453,0.593336543,Offensive Centers,Kevon Looney,Inactive,looneke01,126,103,14.6,0.609,0.104,0.333,11.2,19.4,15.6,7.6,1.5,3,11.3,12.7,0.9,0.7,1.6,0.181,-0.5,1.4,0.9,0.3
2.718124453,0.593336543,Offensive Centers,Kevon Looney,Active,looneke01,126,103,14.6,0.609,0.104,0.333,11.2,19.4,15.6,7.6,1.5,3,11.3,12.7,0.9,0.7,1.6,0.181,-0.5,1.4,0.9,0.3
2.718124453,0.593336543,Offensive Centers,Kevon Looney,Inactive,looneke01,126,103,14.6,0.609,0.104,0.333,11.2,19.4,15.6,7.6,1.5,3,11.3,12.7,0.9,0.7,1.6,0.181,-0.5,1.4,0.9,0.3
2.718124453,0.593336543,Offensive Centers,Kevon Looney,Active,looneke01,126,103,14.6,0.609,0.104,0.333,11.2,19.4,15.6,7.6,1.5,3,11.3,12.7,0.9,0.7,1.6,0.181,-0.5,1.4,0.9,0.3
2.718124453,0.593336543,Offensive Centers,Kevon Looney,Inactive,looneke01,126,103,14.6,0.609,0.104,0.333,11.2,19.4,15.6,7.6,1.5,3,11.3,12.7,0.9,0.7,1.6,0.181,-0.5,1.4,0.9,0.3
2.718124453,0.593336543,Offensive Centers,Kevon Looney,Active,looneke01,126,103,14.6,0.609,0.104,0.333,11.2,19.4,15.6,7.6,1.5,3,11.3,12.7,0.9,0.7,1.6,0.181,-0.5,1.4,0.9,0.3
2.718124453,0.593336543,Offensive Centers,Kevon Looney,Inactive,looneke01,126,103,14.6,0.609,0.104,0.333,11.2,19.4,15.6,7.6,1.5,3,11.3,12.7,0.9,0.7,1.6,0.181,-0.5,1.4,0.9,0.3
2.718124453,0.593336543,Offensive Centers,Kevon Looney,Active,looneke01,126,103,14.6,0.609,0.104,0.333,11.2,19.4,15.6,7.6,1.5,3,11.3,12.7,0.9,0.7,1.6,0.181,-0.5,1.4,0.9,0.3
2.718124453,0.593336543,Offensive Centers,Kevon Looney,Inactive,looneke01,126,103,14.6,0.609,0.104,0.333,11.2,19.4,15.6,7.6,1.5,3,11.3,12.7,0.9,0.7,1.6,0.181,-0.5,1.4,0.9,0.3
2.718124453,0.593336543,Offensive Centers,Kevon Looney,Active,looneke01,126,103,14.6,0.609,0.104,0.333,11.2,19.4,15.6,7.6,1.5,3,11.3,12.7,0.9,0.7,1.6,0.181,-0.5,1.4,0.9,0.3
2.718124453,0.593336543,Offensive Centers,Kevon Looney,Inactive,looneke01,126,103,14.6,0.609,0.104,0.333,11.2,19.4,15.6,7.6,1.5,3,11.3,12.7,0.9,0.7,1.6,0.181,-0.5,1.4,0.9,0.3
2.718124453,0.593336543,Offensive Centers,Kevon Looney,Active,looneke01,126,103,14.6,0.609,0.104,0.333,11.2,19.4,15.6,7.6,1.5,3,11.3,12.7,0.9,0.7,1.6,0.181,-0.5,1.4,0.9,0.3
2.718124453,0.593336543,Offensive Centers,Kevon Looney,Inactive,looneke01,126,103,14.6,0.609,0.104,0.333,11.2,19.4,15.6,7.6,1.5,3,11.3,12.7,0.9,0.7,1.6,0.181,-0.5,1.4,0.9,0.3
2.718124453,0.593336543,Offensive Centers,Kevon Looney,Active,looneke01,126,103,14.6,0.609,0.104,0.333,11.2,19.4,15.6,7.6,1.5,3,11.3,12.7,0.9,0.7,1.6,0.181,-0.5,1.4,0.9,0.3
2.718124453,0.593336543,Offensive Centers,Kevon Looney,Inactive,looneke01,126,103,14.6,0.609,0.104,0.333,11.2,19.4,15.6,7.6,1.5,3,11.3,12.7,0.9,0.7,1.6,0.181,-0.5,1.4,0.9,0.3
2.718124453,0.593336543,Offensive Centers,Kevon Looney,Active,looneke01,126,103,14.6,0.609,0.104,0.333,11.2,19.4,15.6,7.6,1.5,3,11.3,12.7,0.9,0.7,1.6,0.181,-0.5,1.4,0.9,0.3
2.718124453,0.593336543,Offensive Centers,Kevon Looney,Inactive,looneke01,126,103,14.6,0.609,0.104,0.333,11.2,19.4,15.6,7.6,1.5,3,11.3,12.7,0.9,0.7,1.6,0.181,-0.5,1.4,0.9,0.3
2.718124453,0.593336543,Offensive Centers,Kevon Looney,Active,looneke01,126,103,14.6,0.609,0.104,0.333,11.2,19.4,15.6,7.6,1.5,3,11.3,12.7,0.9,0.7,1.6,0.181,-0.5,1.4,0.9,0.3
2.718124453,0.593336543,Offensive Centers,Kevon Looney,Inactive,looneke01,126,103,14.6,0.609,0.104,0.333,11.2,19.4,15.6,7.6,1.5,3,11.3,12.7,0.9,0.7,1.6,0.181,-0.5,1.4,0.9,0.3
2.718124453,0.593336543,Offensive Centers,Kevon Looney,Active,looneke01,126,103,14.6,0.609,0.104,0.333,11.2,19.4,15.6,7.6,1.5,3,11.3,12.7,0.9,0.7,1.6,0.181,-0.5,1.4,0.9,0.3
2.718124453,0.593336543,Offensive Centers,Kevon Looney,Inactive,looneke01,126,103,14.6,0.609,0.104,0.333,11.2,19.4,15.6,7.6,1.5,3,11.3,12.7,0.9,0.7,1.6,0.181,-0.5,1.4,0.9,0.3
2.718124453,0.593336543,Offensive Centers,Kevon Looney,Active,looneke01,126,103,14.6,0.609,0.104,0.333,11.2,19.4,15.6,7.6,1.5,3,11.3,12.7,0.9,0.7,1.6,0.181,-0.5,1.4,0.9,0.3
2.718124453,0.593336543,Offensive Centers,Kevon Looney,Inactive,looneke01,126,103,14.6,0.609,0.104,0.333,11.2,19.4,15.6,7.6,1.5,3,11.3,12.7,0.9,0.7,1.6,0.181,-0.5,1.4,0.9,0.3
2.718124453,0.593336543,Offensive Centers,Kevon Looney,Active,looneke01,126,103,14.6,0.609,0.104,0.333,11.2,19.4,15.6,7.6,1.5,3,11.3,12.7,0.9,0.7,1.6,0.181,-0.5,1.4,0.9,0.3
2.718124453,0.593336543,Offensive Centers,Kevon Looney,Inactive,looneke01,126,103,14.6,0.609,0.104,0.333,11.2,19.4,15.6,7.6,1.5,3,11.3,12.7,0.9,0.7,1.6,0.181,-0.5,1.4,0.9,0.3
-1.314661417,-0.694960098,Shooting Wings,Khris Middleton,Active,middlkh01,108,108,14.9,0.555,0.319,0.214,2.2,12,7.1,14.6,2.2,0.6,11.5,20.5,10.3,6.4,16.7,0.097,1,-1,0,4.2
-3.004830636,1.049991194,Combo Guards,Kirk Hinrich,Inactive,hinriki01,105,105,12.8,0.516,0.366,0.208,1.3,9.5,5.4,25.7,1.9,0.7,14.8,18.2,21.8,30.6,52.5,0.093,0.3,-0.2,0.2,14.7
-0.661351229,-1.482463302,3-and-D Wings,Klay Thompson,Active,thompkl01,108,107,16.3,0.572,0.435,0.156,1.5,9.4,5.6,11.2,1.4,1.2,9.7,24.6,20.6,13.7,34.3,0.114,1.9,-1.4,0.5,9
-1.402299776,-0.176887491,Shooting Wings,Kobe Bryant,Inactive,bryanko01,110,105,22.9,0.55,0.212,0.382,3.5,12.7,8.1,24.2,2.1,1,11.6,31.8,122.1,50.7,172.7,0.17,4.4,-0.6,3.9,72.1
3.430377372,0.979215892,Defensive Centers,Kosta Koufos,Active,koufoko01,110,104,15.4,0.548,0.002,0.229,12.3,21.8,17.1,3.8,1.3,4,11.9,16.1,11.1,12.3,23.4,0.124,-1.8,0.9,-0.9,2.5
-0.944065204,-0.599158698,Shooting Wings,Kostas Papanikolaou,Inactive,papanko01,90,106,7.3,0.449,0.525,0.122,4.8,11.3,8,13.6,1.9,1.3,21.5,14.1,-0.7,1.1,0.3,0.015,-3.4,0.6,-2.8,-0.2
-2.625779879,0.925835059,Combo Guards,Kris Dunn,Active,dunnkr01,86,109,7.4,0.42,0.24,0.245,2.1,13.3,7.6,21.1,2.7,2.3,23.9,14.9,-1.2,0.9,-0.3,-0.014,-4.5,1.3,-3.2,-0.3
3.127395542,0.394561552,Defensive Centers,Kris Humphries,Active,humphkr01,106,105,15.4,0.516,0.039,0.362,11.2,24.2,17.6,6.5,1.2,2.5,11.8,18.9,13.1,16.9,30,0.102,-2.2,0.3,-1.9,0.2
2.25378371,-0.26724212,Offensive Centers,Kristaps Porzingis,Active,porzikr01,105,106,17.5,0.532,0.3,0.264,6.4,19.4,12.9,7.2,1.2,4.9,10.4,24.3,3.4,4.3,7.8,0.101,-0.3,0.4,0.1,1.9
-0.866075855,-0.918471876,Shooting Wings,Kyle Anderson,Active,anderky01,102,98,11.9,0.503,0.142,0.278,2.6,19.4,11.2,12.5,2.4,1.9,14.4,13.4,0.7,4.7,5.4,0.115,-2.6,3.5,1,1.7
-0.082342611,-1.116506507,3-and-D Wings,Kyle Korver,Active,korveky01,113,107,12.9,0.599,0.59,0.163,1.4,12,6.8,10.7,1.4,1,11.7,16.1,37.6,27,64.7,0.115,1.3,-0.3,1,20.2
-2.807055104,1.085537213,Combo Guards,Kyle Lowry,Active,lowryky01,114,108,18.5,0.559,0.404,0.402,3.1,12.1,7.6,30.1,2.3,0.7,14.8,21.8,48.2,21,69.2,0.151,3.7,-0.1,3.6,31
3.226936318,1.508282483,Defensive Centers,Kyle O'Quinn,Active,oquinky01,105,103,17.1,0.536,0.057,0.216,10.4,24.4,17.4,12.5,1.5,5.1,15.9,18.9,3.6,6.2,9.7,0.109,-2,2.6,0.7,2.9
0.140005408,-1.465890824,3-and-D Wings,Kyle Singler,Active,singlky01,107,110,9.6,0.529,0.412,0.211,4.5,10.2,7.3,5.2,1.3,1.1,11.3,13.9,5.8,4.1,9.9,0.062,-0.9,-0.7,-1.5,0.9
-3.132801912,0.703559791,Combo Guards,Kyrie Irving,Active,irvinky01,111,109,21,0.558,0.285,0.26,2.4,8.9,5.6,30,2,0.8,12.6,28.6,28.4,8.9,37.3,0.146,4.3,-1.4,2.9,15.2
2.090936431,-0.233432365,Offensive Centers,LaMarcus Aldridge,Active,aldrila01,111,105,20.4,0.535,0.022,0.273,8.8,19.1,14,10.1,1.2,2.3,8.1,25.7,52.8,32,84.9,0.152,0.7,0.5,1.2,22
-1.391162641,0.153326453,Scoring Wings,Lance Stephenson,Active,stephla01,99,103,12.1,0.513,0.242,0.21,3.1,15.4,9.3,20.1,1.4,0.4,16.9,18.7,1.5,12.3,13.8,0.076,-1.3,0.9,-0.3,3.7
