Season,Player,Player_ID,Pos,url
Inactive,Bernard James,jamesbe01,C,file:///Users/alexcheng/Downloads/us.sitesucker.mac.sitesucker/www.basketball-reference.com/players/j/jamesbe01.html
Inactive,Bernard Robinson,robinbe01,SG,file:///Users/alexcheng/Downloads/us.sitesucker.mac.sitesucker/www.basketball-reference.com/players/r/robinbe01.html
Inactive,Bernard Robinson,robinbe01,SF,file:///Users/alexcheng/Downloads/us.sitesucker.mac.sitesucker/www.basketball-reference.com/players/r/robinbe01.html
Inactive,Bill Curley,curlebi01,PF,file:///Users/alexcheng/Downloads/us.sitesucker.mac.sitesucker/www.basketball-reference.com/players/c/curlebi01.html
Inactive,Billy Owens,owensbi01,PF,file:///Users/alexcheng/Downloads/us.sitesucker.mac.sitesucker/www.basketball-reference.com/players/o/owensbi01.html
Inactive,Billy Thomas,thomabi01,SF,file:///Users/alexcheng/Downloads/us.sitesucker.mac.sitesucker/www.basketball-reference.com/players/t/thomabi01.html
Inactive,Billy Thomas,thomabi01,SG,file:///Users/alexcheng/Downloads/us.sitesucker.mac.sitesucker/www.basketball-reference.com/players/t/thomabi01.html
Inactive,Bimbo Coles,colesbi01,PG,file:///Users/alexcheng/Downloads/us.sitesucker.mac.sitesucker/www.basketball-reference.com/players/c/colesbi01.html
Active,Bismack Biyombo,biyombi01,C,file:///Users/alexcheng/Downloads/us.sitesucker.mac.sitesucker/www.basketball-reference.com/players/b/biyombi01.html
Inactive,Blake Ahearn,ahearbl01,PG,file:///Users/alexcheng/Downloads/us.sitesucker.mac.sitesucker/www.basketball-reference.com/players/a/ahearbl01.html
Active,Blake Griffin,griffbl01,PF,file:///Users/alexcheng/Downloads/us.sitesucker.mac.sitesucker/www.basketball-reference.com/players/g/griffbl01.html
Inactive,Bo Outlaw,outlabo01,PF,file:///Users/alexcheng/Downloads/us.sitesucker.mac.sitesucker/www.basketball-reference.com/players/o/outlabo01.html
Inactive,Bo Outlaw,outlabo01,C,file:///Users/alexcheng/Downloads/us.sitesucker.mac.sitesucker/www.basketball-reference.com/players/o/outlabo01.html
Inactive,Bob Sura,surabo01,PG,file:///Users/alexcheng/Downloads/us.sitesucker.mac.sitesucker/www.basketball-reference.com/players/s/surabo01.html
Inactive,Bob Sura,surabo01,SG,file:///Users/alexcheng/Downloads/us.sitesucker.mac.sitesucker/www.basketball-reference.com/players/s/surabo01.html
Active,Boban Marjanovic,marjabo01,C,file:///Users/alexcheng/Downloads/us.sitesucker.mac.sitesucker/www.basketball-reference.com/players/m/marjabo01.html
Active,Bobby Brown,brownbo02,PG,file:///Users/alexcheng/Downloads/us.sitesucker.mac.sitesucker/www.basketball-reference.com/players/b/brownbo02.html
Inactive,Bobby Brown,brownbo02,SG,file:///Users/alexcheng/Downloads/us.sitesucker.mac.sitesucker/www.basketball-reference.com/players/b/brownbo02.html
Inactive,Bobby Jackson,jacksbo01,PG,file:///Users/alexcheng/Downloads/us.sitesucker.mac.sitesucker/www.basketball-reference.com/players/j/jacksbo01.html
Inactive,Bobby Jackson,jacksbo01,SG,file:///Users/alexcheng/Downloads/us.sitesucker.mac.sitesucker/www.basketball-reference.com/players/j/jacksbo01.html
Inactive,Bobby Jones,jonesbo02,C,file:///Users/alexcheng/Downloads/us.sitesucker.mac.sitesucker/www.basketball-reference.com/players/j/jonesbo02.html
Inactive,Bobby Jones,jonesbo02,SF,file:///Users/alexcheng/Downloads/us.sitesucker.mac.sitesucker/www.basketball-reference.com/players/j/jonesbo02.html
Active,Bobby Portis,portibo01,PF,file:///Users/alexcheng/Downloads/us.sitesucker.mac.sitesucker/www.basketball-reference.com/players/p/portibo01.html
Inactive,Bobby Simmons,simmobo01,SF,file:///Users/alexcheng/Downloads/us.sitesucker.mac.sitesucker/www.basketball-reference.com/players/s/simmobo01.html
Inactive,Bobby Simmons,simmobo01,PF,file:///Users/alexcheng/Downloads/us.sitesucker.mac.sitesucker/www.basketball-reference.com/players/s/simmobo01.html
Inactive,Bobby Simmons,simmobo01,SG,file:///Users/alexcheng/Downloads/us.sitesucker.mac.sitesucker/www.basketball-reference.com/players/s/simmobo01.html
Active,Bojan Bogdanovic,bogdabo02,SF,file:///Users/alexcheng/Downloads/us.sitesucker.mac.sitesucker/www.basketball-reference.com/players/b/bogdabo02.html
Inactive,Boniface N'Dong,ndongbo01,C,file:///Users/alexcheng/Downloads/us.sitesucker.mac.sitesucker/www.basketball-reference.com/players/n/ndongbo01.html
Inactive,Bonzi Wells,wellsbo01,SG,file:///Users/alexcheng/Downloads/us.sitesucker.mac.sitesucker/www.basketball-reference.com/players/w/wellsbo01.html
Inactive,Bonzi Wells,wellsbo01,SF,file:///Users/alexcheng/Downloads/us.sitesucker.mac.sitesucker/www.basketball-reference.com/players/w/wellsbo01.html
Active,Boris Diaw,diawbo01,PF,file:///Users/alexcheng/Downloads/us.sitesucker.mac.sitesucker/www.basketball-reference.com/players/d/diawbo01.html
Inactive,Boris Diaw,diawbo01,SG,file:///Users/alexcheng/Downloads/us.sitesucker.mac.sitesucker/www.basketball-reference.com/players/d/diawbo01.html
Inactive,Bostjan Nachbar,nachbbo01,PF,file:///Users/alexcheng/Downloads/us.sitesucker.mac.sitesucker/www.basketball-reference.com/players/n/nachbbo01.html
Inactive,Bostjan Nachbar,nachbbo01,SF,file:///Users/alexcheng/Downloads/us.sitesucker.mac.sitesucker/www.basketball-reference.com/players/n/nachbbo01.html
Inactive,Bracey Wright,wrighbr02,SG,file:///Users/alexcheng/Downloads/us.sitesucker.mac.sitesucker/www.basketball-reference.com/players/w/wrighbr02.html
Inactive,Brad Miller,millebr01,C,file:///Users/alexcheng/Downloads/us.sitesucker.mac.sitesucker/www.basketball-reference.com/players/m/millebr01.html
Inactive,Brad Miller,millebr01,PF,file:///Users/alexcheng/Downloads/us.sitesucker.mac.sitesucker/www.basketball-reference.com/players/m/millebr01.html
Active,Bradley Beal,bealbr01,SG,file:///Users/alexcheng/Downloads/us.sitesucker.mac.sitesucker/www.basketball-reference.com/players/b/bealbr01.html
Active,Brandan Wright,wrighbr03,PF,file:///Users/alexcheng/Downloads/us.sitesucker.mac.sitesucker/www.basketball-reference.com/players/w/wrighbr03.html
Inactive,Brandan Wright,wrighbr03,C,file:///Users/alexcheng/Downloads/us.sitesucker.mac.sitesucker/www.basketball-reference.com/players/w/wrighbr03.html
Inactive,Branden Dawson,dawsobr01,PF,file:///Users/alexcheng/Downloads/us.sitesucker.mac.sitesucker/www.basketball-reference.com/players/d/dawsobr01.html
Inactive,Brandin Knight,knighbr02,PG,file:///Users/alexcheng/Downloads/us.sitesucker.mac.sitesucker/www.basketball-reference.com/players/k/knighbr02.html
Inactive,Brandon Armstrong,armstbr01,SG,file:///Users/alexcheng/Downloads/us.sitesucker.mac.sitesucker/www.basketball-reference.com/players/a/armstbr01.html
Active,Brandon Bass,bassbr01,PF,file:///Users/alexcheng/Downloads/us.sitesucker.mac.sitesucker/www.basketball-reference.com/players/b/bassbr01.html
Inactive,Brandon Bass,bassbr01,C,file:///Users/alexcheng/Downloads/us.sitesucker.mac.sitesucker/www.basketball-reference.com/players/b/bassbr01.html
Inactive,Brandon Davies,daviebr01,PF,file:///Users/alexcheng/Downloads/us.sitesucker.mac.sitesucker/www.basketball-reference.com/players/d/daviebr01.html
Inactive,Brandon Hunter,huntebr01,PF,file:///Users/alexcheng/Downloads/us.sitesucker.mac.sitesucker/www.basketball-reference.com/players/h/huntebr01.html
Active,Brandon Ingram,ingrabr01,SF,file:///Users/alexcheng/Downloads/us.sitesucker.mac.sitesucker/www.basketball-reference.com/players/i/ingrabr01.html
Active,Brandon Jennings,jennibr01,PG,file:///Users/alexcheng/Downloads/us.sitesucker.mac.sitesucker/www.basketball-reference.com/players/j/jennibr01.html
Active,Brandon Knight,knighbr03,SG,file:///Users/alexcheng/Downloads/us.sitesucker.mac.sitesucker/www.basketball-reference.com/players/k/knighbr03.html
Inactive,Brandon Knight,knighbr03,PG,file:///Users/alexcheng/Downloads/us.sitesucker.mac.sitesucker/www.basketball-reference.com/players/k/knighbr03.html
Inactive,Brandon Roy,roybr01,SG,file:///Users/alexcheng/Downloads/us.sitesucker.mac.sitesucker/www.basketball-reference.com/players/r/roybr01.html
Active,Brandon Rush,rushbr01,SG,file:///Users/alexcheng/Downloads/us.sitesucker.mac.sitesucker/www.basketball-reference.com/players/r/rushbr01.html
Inactive,Brandon Rush,rushbr01,SF,file:///Users/alexcheng/Downloads/us.sitesucker.mac.sitesucker/www.basketball-reference.com/players/r/rushbr01.html
Inactive,Brandon Williams,willibr01,SF,file:///Users/alexcheng/Downloads/us.sitesucker.mac.sitesucker/www.basketball-reference.com/players/w/willibr01.html
Inactive,Brendan Haywood,haywobr01,C,file:///Users/alexcheng/Downloads/us.sitesucker.mac.sitesucker/www.basketball-reference.com/players/h/haywobr01.html
Inactive,Brent Barry,barrybr01,SG,file:///Users/alexcheng/Downloads/us.sitesucker.mac.sitesucker/www.basketball-reference.com/players/b/barrybr01.html
Inactive,Brent Barry,barrybr01,SF,file:///Users/alexcheng/Downloads/us.sitesucker.mac.sitesucker/www.basketball-reference.com/players/b/barrybr01.html
Inactive,Brent Price,pricebr01,PG,file:///Users/alexcheng/Downloads/us.sitesucker.mac.sitesucker/www.basketball-reference.com/players/p/pricebr01.html
Inactive,Brevin Knight,knighbr01,PG,file:///Users/alexcheng/Downloads/us.sitesucker.mac.sitesucker/www.basketball-reference.com/players/k/knighbr01.html
Inactive,Brian Cardinal,cardibr01,SF,file:///Users/alexcheng/Downloads/us.sitesucker.mac.sitesucker/www.basketball-reference.com/players/c/cardibr01.html
Inactive,Brian Cardinal,cardibr01,PF,file:///Users/alexcheng/Downloads/us.sitesucker.mac.sitesucker/www.basketball-reference.com/players/c/cardibr01.html
Inactive,Brian Cook,cookbr01,PF,file:///Users/alexcheng/Downloads/us.sitesucker.mac.sitesucker/www.basketball-reference.com/players/c/cookbr01.html
Inactive,Brian Cook,cookbr01,C,file:///Users/alexcheng/Downloads/us.sitesucker.mac.sitesucker/www.basketball-reference.com/players/c/cookbr01.html
Inactive,Brian Grant,grantbr01,C,file:///Users/alexcheng/Downloads/us.sitesucker.mac.sitesucker/www.basketball-reference.com/players/g/grantbr01.html
Inactive,Brian Grant,grantbr01,PF,file:///Users/alexcheng/Downloads/us.sitesucker.mac.sitesucker/www.basketball-reference.com/players/g/grantbr01.html
Active,Brian Roberts,roberbr01,PG,file:///Users/alexcheng/Downloads/us.sitesucker.mac.sitesucker/www.basketball-reference.com/players/r/roberbr01.html
Inactive,Brian Scalabrine,scalabr01,PF,file:///Users/alexcheng/Downloads/us.sitesucker.mac.sitesucker/www.basketball-reference.com/players/s/scalabr01.html
Inactive,Brian Scalabrine,scalabr01,C,file:///Users/alexcheng/Downloads/us.sitesucker.mac.sitesucker/www.basketball-reference.com/players/s/scalabr01.html
Inactive,Brian Shaw,shawbr01,PG,file:///Users/alexcheng/Downloads/us.sitesucker.mac.sitesucker/www.basketball-reference.com/players/s/shawbr01.html
Inactive,Brian Shaw,shawbr01,SG,file:///Users/alexcheng/Downloads/us.sitesucker.mac.sitesucker/www.basketball-reference.com/players/s/shawbr01.html
Inactive,Brian Skinner,skinnbr01,C,file:///Users/alexcheng/Downloads/us.sitesucker.mac.sitesucker/www.basketball-reference.com/players/s/skinnbr01.html
Inactive,Brian Skinner,skinnbr01,PF,file:///Users/alexcheng/Downloads/us.sitesucker.mac.sitesucker/www.basketball-reference.com/players/s/skinnbr01.html
Active,Briante Weber,weberbr01,PG,file:///Users/alexcheng/Downloads/us.sitesucker.mac.sitesucker/www.basketball-reference.com/players/w/weberbr01.html
Inactive,Britton Johnsen,johnsbr01,SF,file:///Users/alexcheng/Downloads/us.sitesucker.mac.sitesucker/www.basketball-reference.com/players/j/johnsbr01.html
Inactive,Britton Johnsen,johnsbr01,C,file:///Users/alexcheng/Downloads/us.sitesucker.mac.sitesucker/www.basketball-reference.com/players/j/johnsbr01.html
Active,Brook Lopez,lopezbr01,C,file:///Users/alexcheng/Downloads/us.sitesucker.mac.sitesucker/www.basketball-reference.com/players/l/lopezbr01.html
Inactive,Bruce Bowen,bowenbr01,SF,file:///Users/alexcheng/Downloads/us.sitesucker.mac.sitesucker/www.basketball-reference.com/players/b/bowenbr01.html
Active,Bruno Caboclo,cabocbr01,SF,file:///Users/alexcheng/Downloads/us.sitesucker.mac.sitesucker/www.basketball-reference.com/players/c/cabocbr01.html
Inactive,Bruno Sundov,sundobr01,C,file:///Users/alexcheng/Downloads/us.sitesucker.mac.sitesucker/www.basketball-reference.com/players/s/sundobr01.html
Inactive,Bryant Reeves,reevebr01,C,file:///Users/alexcheng/Downloads/us.sitesucker.mac.sitesucker/www.basketball-reference.com/players/r/reevebr01.html
Inactive,Bryant Stith,stithbr01,SG,file:///Users/alexcheng/Downloads/us.sitesucker.mac.sitesucker/www.basketball-reference.com/players/s/stithbr01.html
Inactive,Bryce Cotton,cottobr01,PG,file:///Users/alexcheng/Downloads/us.sitesucker.mac.sitesucker/www.basketball-reference.com/players/c/cottobr01.html
Inactive,Bryce Dejean-Jones,dejeabr01,SG,file:///Users/alexcheng/Downloads/us.sitesucker.mac.sitesucker/www.basketball-reference.com/players/d/dejeabr01.html
Inactive,Bryce Drew,drewbr01,PG,file:///Users/alexcheng/Downloads/us.sitesucker.mac.sitesucker/www.basketball-reference.com/players/d/drewbr01.html
Active,Bryn Forbes,forbebr01,SG,file:///Users/alexcheng/Downloads/us.sitesucker.mac.sitesucker/www.basketball-reference.com/players/f/forbebr01.html
Inactive,Bryon Russell,russebr01,SF,file:///Users/alexcheng/Downloads/us.sitesucker.mac.sitesucker/www.basketball-reference.com/players/r/russebr01.html
Inactive,Bryon Russell,russebr01,SG,file:///Users/alexcheng/Downloads/us.sitesucker.mac.sitesucker/www.basketball-reference.com/players/r/russebr01.html
Active,Buddy Hield,hieldbu01,SG,file:///Users/alexcheng/Downloads/us.sitesucker.mac.sitesucker/www.basketball-reference.com/players/h/hieldbu01.html
Inactive,Byron Mullens,mulleby01,C,file:///Users/alexcheng/Downloads/us.sitesucker.mac.sitesucker/www.basketball-reference.com/players/m/mulleby01.html
Inactive,Byron Mullens,mulleby01,PF,file:///Users/alexcheng/Downloads/us.sitesucker.mac.sitesucker/www.basketball-reference.com/players/m/mulleby01.html
Active,C.J. McCollum,mccolcj01,SG,file:///Users/alexcheng/Downloads/us.sitesucker.mac.sitesucker/www.basketball-reference.com/players/m/mccolcj01.html
Active,C.J. Miles,milescj01,SF,file:///Users/alexcheng/Downloads/us.sitesucker.mac.sitesucker/www.basketball-reference.com/players/m/milescj01.html
Inactive,C.J. Miles,milescj01,SG,file:///Users/alexcheng/Downloads/us.sitesucker.mac.sitesucker/www.basketball-reference.com/players/m/milescj01.html
Inactive,C.J. Miles,milescj01,PG,file:///Users/alexcheng/Downloads/us.sitesucker.mac.sitesucker/www.basketball-reference.com/players/m/milescj01.html
Active,C.J. Watson,watsocj01,PG,file:///Users/alexcheng/Downloads/us.sitesucker.mac.sitesucker/www.basketball-reference.com/players/w/watsocj01.html
Active,C.J. Wilcox,wilcocj01,SG,file:///Users/alexcheng/Downloads/us.sitesucker.mac.sitesucker/www.basketball-reference.com/players/w/wilcocj01.html
Inactive,Cal Bowdler,bowdlca01,PF,file:///Users/alexcheng/Downloads/us.sitesucker.mac.sitesucker/www.basketball-reference.com/players/b/bowdlca01.html
Inactive,Cal Bowdler,bowdlca01,SF,file:///Users/alexcheng/Downloads/us.sitesucker.mac.sitesucker/www.basketball-reference.com/players/b/bowdlca01.html
Inactive,Calbert Cheaney,cheanca01,SF,file:///Users/alexcheng/Downloads/us.sitesucker.mac.sitesucker/www.basketball-reference.com/players/c/cheanca01.html
Inactive,Calbert Cheaney,cheanca01,SG,file:///Users/alexcheng/Downloads/us.sitesucker.mac.sitesucker/www.basketball-reference.com/players/c/cheanca01.html
Inactive,Calvin Booth,boothca01,C,file:///Users/alexcheng/Downloads/us.sitesucker.mac.sitesucker/www.basketball-reference.com/players/b/boothca01.html
Inactive,Cameron Bairstow,bairsca01,C,file:///Users/alexcheng/Downloads/us.sitesucker.mac.sitesucker/www.basketball-reference.com/players/b/bairsca01.html
Inactive,Cameron Bairstow,bairsca01,PF,file:///Users/alexcheng/Downloads/us.sitesucker.mac.sitesucker/www.basketball-reference.com/players/b/bairsca01.html
Active,Cameron Payne,payneca01,PG,file:///Users/alexcheng/Downloads/us.sitesucker.mac.sitesucker/www.basketball-reference.com/players/p/payneca01.html
Active,Caris LeVert,leverca01,SF,file:///Users/alexcheng/Downloads/us.sitesucker.mac.sitesucker/www.basketball-reference.com/players/l/leverca01.html
Inactive,Carl Landry,landrca01,PF,file:///Users/alexcheng/Downloads/us.sitesucker.mac.sitesucker/www.basketball-reference.com/players/l/landrca01.html
Inactive,Carldell Johnson,johnsca01,PG,file:///Users/alexcheng/Downloads/us.sitesucker.mac.sitesucker/www.basketball-reference.com/players/j/johnsca01.html
Inactive,Carlos Arroyo,arroyca01,PG,file:///Users/alexcheng/Downloads/us.sitesucker.mac.sitesucker/www.basketball-reference.com/players/a/arroyca01.html
Inactive,Carlos Boozer,boozeca01,PF,file:///Users/alexcheng/Downloads/us.sitesucker.mac.sitesucker/www.basketball-reference.com/players/b/boozeca01.html
Inactive,Carlos Boozer,boozeca01,C,file:///Users/alexcheng/Downloads/us.sitesucker.mac.sitesucker/www.basketball-reference.com/players/b/boozeca01.html
Inactive,Carlos Delfino,delfica01,SF,file:///Users/alexcheng/Downloads/us.sitesucker.mac.sitesucker/www.basketball-reference.com/players/d/delfica01.html
Inactive,Carlos Delfino,delfica01,SG,file:///Users/alexcheng/Downloads/us.sitesucker.mac.sitesucker/www.basketball-reference.com/players/d/delfica01.html
Inactive,Carlos Rogers,rogerca01,C,file:///Users/alexcheng/Downloads/us.sitesucker.mac.sitesucker/www.basketball-reference.com/players/r/rogerca01.html
Active,Carmelo Anthony,anthoca01,SF,file:///Users/alexcheng/Downloads/us.sitesucker.mac.sitesucker/www.basketball-reference.com/players/a/anthoca01.html
Inactive,Carmelo Anthony,anthoca01,PF,file:///Users/alexcheng/Downloads/us.sitesucker.mac.sitesucker/www.basketball-reference.com/players/a/anthoca01.html
